TITLE = "Xsusc001_1"
VARIABLES = "time" 
 "   1" "   2" "   3" "   4" "   5" "   6" "   7" "   8" "   9" "  10" "  11"
 ZONE T="Xsusc001_1"  F=POINT, I=         601 , J=1, K=1
  0.11200E+03  0.59113E-01  0.76769E-01  0.76984E-01  0.98871E-01  0.10969E+00  0.11361E+00  0.11626E+00  0.10587E+00  0.75350E-01  0.42938E-01  0.12074E-01 
  0.11300E+03  0.59085E-01  0.76733E-01  0.76948E-01  0.98825E-01  0.10964E+00  0.11355E+00  0.11621E+00  0.10582E+00  0.75315E-01  0.42918E-01  0.12068E-01 
  0.11400E+03  0.59062E-01  0.76703E-01  0.76918E-01  0.98786E-01  0.10959E+00  0.11351E+00  0.11616E+00  0.10578E+00  0.75285E-01  0.42901E-01  0.12063E-01 
  0.11500E+03  0.59043E-01  0.76678E-01  0.76893E-01  0.98754E-01  0.10956E+00  0.11347E+00  0.11613E+00  0.10574E+00  0.75261E-01  0.42887E-01  0.12060E-01 
  0.11600E+03  0.59027E-01  0.76656E-01  0.76871E-01  0.98726E-01  0.10953E+00  0.11344E+00  0.11609E+00  0.10571E+00  0.75240E-01  0.42875E-01  0.12056E-01 
  0.11700E+03  0.59011E-01  0.76636E-01  0.76851E-01  0.98700E-01  0.10950E+00  0.11341E+00  0.11606E+00  0.10569E+00  0.75220E-01  0.42864E-01  0.12053E-01 
  0.11800E+03  0.58995E-01  0.76615E-01  0.76830E-01  0.98673E-01  0.10947E+00  0.11338E+00  0.11603E+00  0.10566E+00  0.75199E-01  0.42852E-01  0.12050E-01 
  0.11900E+03  0.58976E-01  0.76591E-01  0.76806E-01  0.98642E-01  0.10943E+00  0.11334E+00  0.11599E+00  0.10562E+00  0.75176E-01  0.42838E-01  0.12046E-01 
  0.12000E+03  0.58955E-01  0.76564E-01  0.76778E-01  0.98607E-01  0.10939E+00  0.11330E+00  0.11595E+00  0.10558E+00  0.75149E-01  0.42823E-01  0.12042E-01 
  0.12100E+03  0.58931E-01  0.76533E-01  0.76748E-01  0.98567E-01  0.10935E+00  0.11326E+00  0.11591E+00  0.10554E+00  0.75119E-01  0.42806E-01  0.12037E-01 
  0.12200E+03  0.58906E-01  0.76500E-01  0.76715E-01  0.98525E-01  0.10930E+00  0.11321E+00  0.11586E+00  0.10550E+00  0.75086E-01  0.42787E-01  0.12032E-01 
  0.12300E+03  0.58880E-01  0.76466E-01  0.76680E-01  0.98480E-01  0.10925E+00  0.11316E+00  0.11580E+00  0.10545E+00  0.75053E-01  0.42768E-01  0.12026E-01 
  0.12400E+03  0.58852E-01  0.76430E-01  0.76645E-01  0.98435E-01  0.10920E+00  0.11311E+00  0.11575E+00  0.10540E+00  0.75018E-01  0.42748E-01  0.12021E-01 
  0.12500E+03  0.58825E-01  0.76394E-01  0.76609E-01  0.98389E-01  0.10915E+00  0.11305E+00  0.11570E+00  0.10535E+00  0.74983E-01  0.42728E-01  0.12015E-01 
  0.12600E+03  0.58797E-01  0.76359E-01  0.76573E-01  0.98342E-01  0.10910E+00  0.11300E+00  0.11564E+00  0.10530E+00  0.74947E-01  0.42708E-01  0.12009E-01 
  0.12700E+03  0.58771E-01  0.76324E-01  0.76538E-01  0.98298E-01  0.10905E+00  0.11295E+00  0.11559E+00  0.10525E+00  0.74914E-01  0.42689E-01  0.12004E-01 
  0.12800E+03  0.58746E-01  0.76292E-01  0.76506E-01  0.98257E-01  0.10901E+00  0.11290E+00  0.11554E+00  0.10521E+00  0.74882E-01  0.42671E-01  0.11999E-01 
  0.12900E+03  0.58723E-01  0.76262E-01  0.76476E-01  0.98218E-01  0.10896E+00  0.11286E+00  0.11550E+00  0.10517E+00  0.74853E-01  0.42654E-01  0.11994E-01 
  0.13000E+03  0.58701E-01  0.76233E-01  0.76447E-01  0.98181E-01  0.10892E+00  0.11282E+00  0.11545E+00  0.10513E+00  0.74825E-01  0.42638E-01  0.11990E-01 
  0.13100E+03  0.58678E-01  0.76204E-01  0.76417E-01  0.98143E-01  0.10888E+00  0.11277E+00  0.11541E+00  0.10509E+00  0.74795E-01  0.42622E-01  0.11985E-01 
  0.13200E+03  0.58652E-01  0.76170E-01  0.76384E-01  0.98100E-01  0.10883E+00  0.11272E+00  0.11536E+00  0.10504E+00  0.74763E-01  0.42603E-01  0.11980E-01 
  0.13300E+03  0.58624E-01  0.76133E-01  0.76347E-01  0.98053E-01  0.10878E+00  0.11267E+00  0.11530E+00  0.10499E+00  0.74727E-01  0.42582E-01  0.11974E-01 
  0.13400E+03  0.58593E-01  0.76094E-01  0.76307E-01  0.98002E-01  0.10872E+00  0.11261E+00  0.11524E+00  0.10494E+00  0.74688E-01  0.42560E-01  0.11968E-01 
  0.13500E+03  0.58563E-01  0.76054E-01  0.76267E-01  0.97950E-01  0.10867E+00  0.11255E+00  0.11518E+00  0.10488E+00  0.74649E-01  0.42538E-01  0.11961E-01 
